report_id,title,indicator_id,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value,message,has_annual
79,Climate and Health,506,2013-01-01,2013-12-31,year,2013,302,302,UHF42,Central Harlem - Morningside Heights,26.2,,FALSE
79,Climate and Health,386,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,302,302,UHF42,Central Harlem - Morningside Heights,31.71,,FALSE
79,Climate and Health,693,2012-01-01,2016-12-31,year,2012-2016,302,302,UHF42,Central Harlem - Morningside Heights,45.16,,FALSE
79,Climate and Health,1196,2011-01-01,2011-12-31,year,2011,302,302,UHF42,Central Harlem - Morningside Heights,565.4,,FALSE
79,Climate and Health,1196,2013-01-01,2013-12-31,year,2013,302,302,UHF42,Central Harlem - Morningside Heights,562.5,,FALSE
79,Climate and Health,1196,2014-01-01,2014-12-31,year,2014,302,302,UHF42,Central Harlem - Morningside Heights,525.5,,FALSE
79,Climate and Health,1196,2015-01-01,2015-12-31,year,2015,302,302,UHF42,Central Harlem - Morningside Heights,522.7,,FALSE
79,Climate and Health,692,2009-01-01,2013-12-31,year,2009-13,302,302,UHF42,Central Harlem - Morningside Heights,5.66,,FALSE
79,Climate and Health,692,2011-01-01,2015-12-31,other,2011-15,302,302,UHF42,Central Harlem - Morningside Heights,5.57,,FALSE
79,Climate and Health,692,2008-01-01,2012-12-31,other,2008-12,302,302,UHF42,Central Harlem - Morningside Heights,5.93,,FALSE
79,Climate and Health,386,2020-06-01,2020-08-31,Summer Seasonal,Summer 2020,302,302,UHF42,Central Harlem - Morningside Heights,29.52,,FALSE
79,Climate and Health,506,2009-01-01,2009-12-31,year,2009,302,302,UHF42,Central Harlem - Morningside Heights,36.1,,FALSE
79,Climate and Health,536,2005-01-01,2005-12-31,year,2005,302,302,UHF42,Central Harlem - Morningside Heights,10.1,,FALSE
79,Climate and Health,536,2006-01-01,2006-12-31,year,2006,302,302,UHF42,Central Harlem - Morningside Heights,21.4,,FALSE
79,Climate and Health,536,2008-01-01,2008-12-31,year,2008,302,302,UHF42,Central Harlem - Morningside Heights,8.7,,FALSE
79,Climate and Health,691,2012-01-01,2012-12-31,year,2012,302,302,UHF42,Central Harlem - Morningside Heights,NA,Estimate is suppressed due to insufficient data.,FALSE
79,Climate and Health,386,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,302,302,UHF42,Central Harlem - Morningside Heights,29.4,,FALSE
79,Climate and Health,386,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,302,302,UHF42,Central Harlem - Morningside Heights,28.58,,FALSE
79,Climate and Health,386,2015-06-01,2015-08-31,Summer Seasonal,Summer 2015,302,302,UHF42,Central Harlem - Morningside Heights,28.98,,FALSE
79,Climate and Health,693,2010-01-01,2014-12-31,other,2010-2014,302,302,UHF42,Central Harlem - Morningside Heights,46.7,,FALSE
79,Climate and Health,506,2017-01-01,2017-12-31,year,2017,302,302,UHF42,Central Harlem - Morningside Heights,24.8,,FALSE
79,Climate and Health,536,2014-01-01,2014-12-31,year,2014,302,302,UHF42,Central Harlem - Morningside Heights,4.4,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,1196,2005-01-01,2005-12-31,year,2005,302,302,UHF42,Central Harlem - Morningside Heights,687.1,,FALSE
79,Climate and Health,1196,2007-01-01,2007-12-31,year,2007,302,302,UHF42,Central Harlem - Morningside Heights,566.4,,FALSE
79,Climate and Health,1196,2008-01-01,2008-12-31,year,2008,302,302,UHF42,Central Harlem - Morningside Heights,541.9,,FALSE
79,Climate and Health,1196,2012-01-01,2012-12-31,year,2012,302,302,UHF42,Central Harlem - Morningside Heights,579,,FALSE
79,Climate and Health,692,2010-01-01,2014-12-31,other,2010-14,302,302,UHF42,Central Harlem - Morningside Heights,5.8,,FALSE
79,Climate and Health,88,2017-01-01,2017-12-31,year,2017,302,302,UHF42,Central Harlem - Morningside Heights,71.6,,FALSE
79,Climate and Health,688,2018-01-01,2018-12-31,year,2018,302,302,UHF42,Central Harlem - Morningside Heights,97.43239181,,FALSE
79,Climate and Health,88,2002-01-01,2002-12-31,year,2002,303,303,UHF42,East Harlem,61.1,,FALSE
79,Climate and Health,88,2005-01-01,2005-12-31,year,2005,303,303,UHF42,East Harlem,54.2,,FALSE
79,Climate and Health,506,2003-01-01,2003-12-31,year,2003,303,303,UHF42,East Harlem,33.3,,FALSE
79,Climate and Health,506,2004-01-01,2004-12-31,year,2004,303,303,UHF42,East Harlem,29.4,,FALSE
79,Climate and Health,506,2005-01-01,2005-12-31,year,2005,303,303,UHF42,East Harlem,31.6,,FALSE
79,Climate and Health,506,2007-01-01,2007-12-31,year,2007,303,303,UHF42,East Harlem,33.5,,FALSE
79,Climate and Health,506,2008-01-01,2008-12-31,year,2008,303,303,UHF42,East Harlem,34.5,,FALSE
79,Climate and Health,506,2009-01-01,2009-12-31,year,2009,303,303,UHF42,East Harlem,19.7,,FALSE
79,Climate and Health,506,2010-01-01,2010-12-31,year,2010,303,303,UHF42,East Harlem,30.9,,FALSE
79,Climate and Health,536,2006-01-01,2006-12-31,year,2006,303,303,UHF42,East Harlem,16.4,,FALSE
79,Climate and Health,536,2007-01-01,2007-12-31,year,2007,303,303,UHF42,East Harlem,20.1,,FALSE
79,Climate and Health,506,2011-01-01,2011-12-31,year,2011,303,303,UHF42,East Harlem,29.2,,FALSE
79,Climate and Health,689,2008-01-01,2012-12-31,other,2008-2012,303,303,UHF42,East Harlem,31.8,,FALSE
79,Climate and Health,692,2008-01-01,2012-12-31,other,2008-2012,303,303,UHF42,East Harlem,7.1,,FALSE
79,Climate and Health,691,2012-01-01,2012-12-31,year,2012,303,303,UHF42,East Harlem,NA,Estimate is suppressed due to insufficient data.,FALSE
79,Climate and Health,386,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,303,303,UHF42,East Harlem,28.92,,FALSE
79,Climate and Health,386,2016-05-31,2016-08-31,Summer Seasonal,Summer 2016,303,303,UHF42,East Harlem,31.62,,FALSE
79,Climate and Health,693,2010-01-01,2014-12-31,other,2010-2014,303,303,UHF42,East Harlem,43.19,,FALSE
79,Climate and Health,506,2016-01-01,2016-12-31,year,2016,303,303,UHF42,East Harlem,25.2,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,386,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,303,303,UHF42,East Harlem,26.91,,FALSE
79,Climate and Health,1196,2005-01-01,2005-12-31,year,2005,303,303,UHF42,East Harlem,485.7,,FALSE
79,Climate and Health,1196,2007-01-01,2007-12-31,year,2007,303,303,UHF42,East Harlem,601.7,,FALSE
79,Climate and Health,1196,2014-01-01,2014-12-31,year,2014,303,303,UHF42,East Harlem,571.9,,FALSE
79,Climate and Health,1196,2016-01-01,2016-12-31,year,2016,303,303,UHF42,East Harlem,579.6,,FALSE
79,Climate and Health,690,2017-01-01,2017-12-31,year,2017,303,303,UHF42,East Harlem,31,,FALSE
79,Climate and Health,386,2020-06-01,2020-08-31,Summer Seasonal,Summer 2020,303,303,UHF42,East Harlem,30.19,,FALSE
79,Climate and Health,88,2008-01-01,2008-12-31,year,2008,303,303,UHF42,East Harlem,57.4,,FALSE
79,Climate and Health,536,2008-01-01,2008-12-31,year,2008,303,303,UHF42,East Harlem,24.5,,FALSE
79,Climate and Health,506,2013-01-01,2013-12-31,year,2013,303,303,UHF42,East Harlem,37.8,,FALSE
79,Climate and Health,386,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,303,303,UHF42,East Harlem,30.25,,FALSE
79,Climate and Health,386,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,303,303,UHF42,East Harlem,32.25,,FALSE
79,Climate and Health,693,2012-01-01,2016-12-31,year,2012-2016,303,303,UHF42,East Harlem,46.27,,FALSE
79,Climate and Health,506,2015-01-01,2015-12-31,year,2015,303,303,UHF42,East Harlem,26.2,,FALSE
79,Climate and Health,506,2017-01-01,2017-12-31,year,2017,303,303,UHF42,East Harlem,28.6,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,1196,2011-01-01,2011-12-31,year,2011,303,303,UHF42,East Harlem,580.5,,FALSE
79,Climate and Health,693,2013-01-01,2017-12-31,year,2013-2017,303,303,UHF42,East Harlem,48.39,,FALSE
79,Climate and Health,692,2009-01-01,2013-12-31,year,2009-13,303,303,UHF42,East Harlem,6.6,,FALSE
79,Climate and Health,692,2010-01-01,2014-12-31,other,2010-14,303,303,UHF42,East Harlem,6.86,,FALSE
79,Climate and Health,386,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,303,303,UHF42,East Harlem,27.51,,FALSE
79,Climate and Health,506,2006-01-01,2006-12-31,year,2006,303,303,UHF42,East Harlem,20.9,,FALSE
79,Climate and Health,536,2005-01-01,2005-12-31,year,2005,303,303,UHF42,East Harlem,11.8,,FALSE
79,Climate and Health,536,2009-01-01,2009-12-31,year,2009,303,303,UHF42,East Harlem,14.6,,FALSE
79,Climate and Health,506,2012-01-01,2012-12-31,year,2012,303,303,UHF42,East Harlem,25.8,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,536,2011-01-01,2011-12-31,year,2011,303,303,UHF42,East Harlem,11.6,,FALSE
79,Climate and Health,690,2010-01-01,2010-12-31,year,2010,303,303,UHF42,East Harlem,30.2,,FALSE
79,Climate and Health,706,2013-01-01,2013-12-31,year,2013,303,303,UHF42,East Harlem,76.8,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,386,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,303,303,UHF42,East Harlem,30.52,,FALSE
79,Climate and Health,1196,2008-01-01,2008-12-31,year,2008,303,303,UHF42,East Harlem,615.6,,FALSE
79,Climate and Health,1196,2009-01-01,2009-12-31,year,2009,303,303,UHF42,East Harlem,610.9,,FALSE
79,Climate and Health,1196,2010-01-01,2010-12-31,year,2010,303,303,UHF42,East Harlem,509,,FALSE
79,Climate and Health,1196,2012-01-01,2012-12-31,year,2012,303,303,UHF42,East Harlem,592.9,,FALSE
79,Climate and Health,1196,2015-01-01,2015-12-31,year,2015,303,303,UHF42,East Harlem,593,,FALSE
79,Climate and Health,386,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,303,303,UHF42,East Harlem,28.83,,FALSE
79,Climate and Health,692,2008-01-01,2012-12-31,other,2008-12,303,303,UHF42,East Harlem,7.06,,FALSE
79,Climate and Health,692,2012-01-01,2016-12-31,other,2012-16,303,303,UHF42,East Harlem,7.2,,FALSE
79,Climate and Health,88,2017-01-01,2017-12-31,year,2017,303,303,UHF42,East Harlem,60.5,,FALSE
79,Climate and Health,536,2010-01-01,2010-12-31,year,2010,303,303,UHF42,East Harlem,14.5,,FALSE
79,Climate and Health,386,2009-06-01,2010-08-31,other,2-Year Summer Average 2009-2010,303,303,UHF42,East Harlem,25.7,,FALSE
79,Climate and Health,536,2012-01-01,2012-12-31,year,2012,303,303,UHF42,East Harlem,13.3,,FALSE
79,Climate and Health,687,2013-01-01,2013-12-31,year,2013,303,303,UHF42,East Harlem,94.5,,FALSE
79,Climate and Health,693,2008-01-01,2012-12-31,other,2008-2012,303,303,UHF42,East Harlem,37.4,,FALSE
79,Climate and Health,536,2013-01-01,2013-12-31,year,2013,303,303,UHF42,East Harlem,13.3,,FALSE
79,Climate and Health,506,2014-01-01,2014-12-31,year,2014,303,303,UHF42,East Harlem,34.9,,FALSE
79,Climate and Health,386,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,303,303,UHF42,East Harlem,22.84,,FALSE
79,Climate and Health,386,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,303,303,UHF42,East Harlem,28.87,,FALSE
79,Climate and Health,386,2015-06-01,2015-08-31,Summer Seasonal,Summer 2015,303,303,UHF42,East Harlem,29.58,,FALSE
79,Climate and Health,693,2011-01-01,2015-12-31,year,2011-2015,303,303,UHF42,East Harlem,46.86,,FALSE
79,Climate and Health,693,2009-01-01,2013-12-31,other,2009-2013,303,303,UHF42,East Harlem,37.4,,FALSE
79,Climate and Health,536,2014-01-01,2014-12-31,year,2014,303,303,UHF42,East Harlem,3.5,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,1196,2006-01-01,2006-12-31,year,2006,303,303,UHF42,East Harlem,570.9,,FALSE
79,Climate and Health,1196,2013-01-01,2013-12-31,year,2013,303,303,UHF42,East Harlem,602.9,,FALSE
79,Climate and Health,692,2011-01-01,2015-12-31,other,2011-15,303,303,UHF42,East Harlem,6.71,,FALSE
79,Climate and Health,692,2013-01-01,2017-12-31,year,2013-17,303,303,UHF42,East Harlem,7.8,,FALSE
79,Climate and Health,688,2018-01-01,2018-12-31,year,2018,303,303,UHF42,East Harlem,97.55411978,,FALSE
79,Climate and Health,88,2008-01-01,2008-12-31,year,2008,304,304,UHF42,Upper West Side,92.1,,FALSE
79,Climate and Health,506,2008-01-01,2008-12-31,year,2008,304,304,UHF42,Upper West Side,8.3,,FALSE
79,Climate and Health,506,2010-01-01,2010-12-31,year,2010,304,304,UHF42,Upper West Side,20.6,,FALSE
79,Climate and Health,536,2006-01-01,2006-12-31,year,2006,304,304,UHF42,Upper West Side,3.6,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,536,2009-01-01,2009-12-31,year,2009,304,304,UHF42,Upper West Side,1.8,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,536,2010-01-01,2010-12-31,year,2010,304,304,UHF42,Upper West Side,5,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,687,2013-01-01,2013-12-31,year,2013,304,304,UHF42,Upper West Side,12.7,,FALSE
79,Climate and Health,693,2008-01-01,2012-12-31,other,2008-2012,304,304,UHF42,Upper West Side,43.83,,FALSE
79,Climate and Health,691,2012-01-01,2012-12-31,year,2012,304,304,UHF42,Upper West Side,NA,Estimate is suppressed due to insufficient data.,FALSE
79,Climate and Health,386,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,304,304,UHF42,Upper West Side,28.68,,FALSE
79,Climate and Health,386,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,304,304,UHF42,Upper West Side,27.89,,FALSE
79,Climate and Health,386,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,304,304,UHF42,Upper West Side,30.17,,FALSE
79,Climate and Health,386,2015-06-01,2015-08-31,Summer Seasonal,Summer 2015,304,304,UHF42,Upper West Side,28.12,,FALSE
79,Climate and Health,386,2016-05-31,2016-08-31,Summer Seasonal,Summer 2016,304,304,UHF42,Upper West Side,30.54,,FALSE
79,Climate and Health,693,2012-01-01,2016-12-31,year,2012-2016,304,304,UHF42,Upper West Side,43.79,,FALSE
79,Climate and Health,693,2009-01-01,2013-12-31,other,2009-2013,304,304,UHF42,Upper West Side,43.83,,FALSE
79,Climate and Health,536,2014-01-01,2014-12-31,year,2014,304,304,UHF42,Upper West Side,2.7,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,1196,2007-01-01,2007-12-31,year,2007,304,304,UHF42,Upper West Side,158.2,,FALSE
79,Climate and Health,1196,2009-01-01,2009-12-31,year,2009,304,304,UHF42,Upper West Side,168.5,,FALSE
79,Climate and Health,1196,2011-01-01,2011-12-31,year,2011,304,304,UHF42,Upper West Side,160,,FALSE
79,Climate and Health,1196,2014-01-01,2014-12-31,year,2014,304,304,UHF42,Upper West Side,161.1,,FALSE
79,Climate and Health,386,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,304,304,UHF42,Upper West Side,27.2,,FALSE
79,Climate and Health,692,2013-01-01,2017-12-31,year,2013-17,304,304,UHF42,Upper West Side,3.67,,FALSE
79,Climate and Health,88,2017-01-01,2017-12-31,year,2017,304,304,UHF42,Upper West Side,90.3,,FALSE
79,Climate and Health,688,2018-01-01,2018-12-31,year,2018,304,304,UHF42,Upper West Side,95.52415214,,FALSE
79,Climate and Health,506,2003-01-01,2003-12-31,year,2003,304,304,UHF42,Upper West Side,12.5,,FALSE
79,Climate and Health,506,2004-01-01,2004-12-31,year,2004,304,304,UHF42,Upper West Side,9.4,,FALSE
79,Climate and Health,506,2005-01-01,2005-12-31,year,2005,304,304,UHF42,Upper West Side,7.2,,FALSE
79,Climate and Health,506,2006-01-01,2006-12-31,year,2006,304,304,UHF42,Upper West Side,13.4,,FALSE
79,Climate and Health,506,2007-01-01,2007-12-31,year,2007,304,304,UHF42,Upper West Side,15.6,,FALSE
79,Climate and Health,506,2009-01-01,2009-12-31,year,2009,304,304,UHF42,Upper West Side,9.5,,FALSE
79,Climate and Health,536,2007-01-01,2007-12-31,year,2007,304,304,UHF42,Upper West Side,3.6,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,506,2011-01-01,2011-12-31,year,2011,304,304,UHF42,Upper West Side,8.1,,FALSE
79,Climate and Health,689,2008-01-01,2012-12-31,other,2008-2012,304,304,UHF42,Upper West Side,12,,FALSE
79,Climate and Health,690,2010-01-01,2010-12-31,year,2010,304,304,UHF42,Upper West Side,26.7,,FALSE
79,Climate and Health,692,2008-01-01,2012-12-31,other,2008-2012,304,304,UHF42,Upper West Side,4.2,,FALSE
79,Climate and Health,536,2013-01-01,2013-12-31,year,2013,304,304,UHF42,Upper West Side,7.1,,FALSE
79,Climate and Health,386,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,304,304,UHF42,Upper West Side,26.93,,FALSE
79,Climate and Health,693,2011-01-01,2015-12-31,year,2011-2015,304,304,UHF42,Upper West Side,45.48,,FALSE
79,Climate and Health,1196,2005-01-01,2005-12-31,year,2005,304,304,UHF42,Upper West Side,260.3,,FALSE
79,Climate and Health,1196,2006-01-01,2006-12-31,year,2006,304,304,UHF42,Upper West Side,153.8,,FALSE
79,Climate and Health,1196,2010-01-01,2010-12-31,year,2010,304,304,UHF42,Upper West Side,147.8,,FALSE
79,Climate and Health,1196,2012-01-01,2012-12-31,year,2012,304,304,UHF42,Upper West Side,159.6,,FALSE
79,Climate and Health,1196,2015-01-01,2015-12-31,year,2015,304,304,UHF42,Upper West Side,129.7,,FALSE
79,Climate and Health,690,2017-01-01,2017-12-31,year,2017,304,304,UHF42,Upper West Side,29,,FALSE
79,Climate and Health,692,2010-01-01,2014-12-31,other,2010-14,304,304,UHF42,Upper West Side,3.78,,FALSE
79,Climate and Health,692,2008-01-01,2012-12-31,other,2008-12,304,304,UHF42,Upper West Side,4.18,,FALSE
79,Climate and Health,88,2002-01-01,2002-12-31,year,2002,304,304,UHF42,Upper West Side,88.3,,FALSE
79,Climate and Health,88,2005-01-01,2005-12-31,year,2005,304,304,UHF42,Upper West Side,90.7,,FALSE
79,Climate and Health,536,2008-01-01,2008-12-31,year,2008,304,304,UHF42,Upper West Side,7.2,,FALSE
79,Climate and Health,506,2012-01-01,2012-12-31,year,2012,304,304,UHF42,Upper West Side,18.3,,FALSE
79,Climate and Health,536,2011-01-01,2011-12-31,year,2011,304,304,UHF42,Upper West Side,4.5,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,506,2013-01-01,2013-12-31,year,2013,304,304,UHF42,Upper West Side,11.6,,FALSE
79,Climate and Health,706,2013-01-01,2013-12-31,year,2013,304,304,UHF42,Upper West Side,NA,Estimate is suppressed due to insufficient data.,FALSE
79,Climate and Health,506,2014-01-01,2014-12-31,year,2014,304,304,UHF42,Upper West Side,14.5,,FALSE
79,Climate and Health,386,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,304,304,UHF42,Upper West Side,21.31,,FALSE
79,Climate and Health,386,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,304,304,UHF42,Upper West Side,27.4,,FALSE
79,Climate and Health,386,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,304,304,UHF42,Upper West Side,25.57,,FALSE
79,Climate and Health,1196,2016-01-01,2016-12-31,year,2016,304,304,UHF42,Upper West Side,134.7,,FALSE
79,Climate and Health,693,2013-01-01,2017-12-31,year,2013-2017,304,304,UHF42,Upper West Side,41.47,,FALSE
79,Climate and Health,692,2011-01-01,2015-12-31,other,2011-15,304,304,UHF42,Upper West Side,3.79,,FALSE
79,Climate and Health,692,2012-01-01,2016-12-31,other,2012-16,304,304,UHF42,Upper West Side,3.81,,FALSE
79,Climate and Health,536,2005-01-01,2005-12-31,year,2005,304,304,UHF42,Upper West Side,2.7,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,386,2009-06-01,2010-08-31,other,2-Year Summer Average 2009-2010,304,304,UHF42,Upper West Side,24.37,,FALSE
79,Climate and Health,536,2012-01-01,2012-12-31,year,2012,304,304,UHF42,Upper West Side,3.6,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,693,2010-01-01,2014-12-31,other,2010-2014,304,304,UHF42,Upper West Side,43.7,,FALSE
79,Climate and Health,506,2015-01-01,2015-12-31,year,2015,304,304,UHF42,Upper West Side,7.8,,FALSE
79,Climate and Health,506,2016-01-01,2016-12-31,year,2016,304,304,UHF42,Upper West Side,11.1,,FALSE
79,Climate and Health,506,2017-01-01,2017-12-31,year,2017,304,304,UHF42,Upper West Side,13.4,,FALSE
79,Climate and Health,1196,2008-01-01,2008-12-31,year,2008,304,304,UHF42,Upper West Side,157.6,,FALSE
79,Climate and Health,1196,2013-01-01,2013-12-31,year,2013,304,304,UHF42,Upper West Side,151.9,,FALSE
79,Climate and Health,692,2009-01-01,2013-12-31,year,2009-13,304,304,UHF42,Upper West Side,3.97,,FALSE
79,Climate and Health,386,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,304,304,UHF42,Upper West Side,25.59,,FALSE
79,Climate and Health,386,2020-06-01,2020-08-31,Summer Seasonal,Summer 2020,304,304,UHF42,Upper West Side,28.97,,FALSE
79,Climate and Health,506,2009-01-01,2009-12-31,year,2009,305,305,UHF42,Upper East Side,11.4,,FALSE
79,Climate and Health,536,2010-01-01,2010-12-31,year,2010,305,305,UHF42,Upper East Side,4.1,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,506,2012-01-01,2012-12-31,year,2012,305,305,UHF42,Upper East Side,8.9,,FALSE
79,Climate and Health,690,2010-01-01,2010-12-31,year,2010,305,305,UHF42,Upper East Side,20.2,,FALSE
79,Climate and Health,386,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,305,305,UHF42,Upper East Side,29.24,,FALSE
79,Climate and Health,386,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,305,305,UHF42,Upper East Side,26.66,,FALSE
79,Climate and Health,506,2015-01-01,2015-12-31,year,2015,305,305,UHF42,Upper East Side,11.6,,FALSE
79,Climate and Health,1196,2008-01-01,2008-12-31,year,2008,305,305,UHF42,Upper East Side,71.1,,FALSE
79,Climate and Health,1196,2012-01-01,2012-12-31,year,2012,305,305,UHF42,Upper East Side,51,,FALSE
79,Climate and Health,1196,2013-01-01,2013-12-31,year,2013,305,305,UHF42,Upper East Side,47.8,,FALSE
79,Climate and Health,1196,2015-01-01,2015-12-31,year,2015,305,305,UHF42,Upper East Side,54.9,,FALSE
79,Climate and Health,690,2017-01-01,2017-12-31,year,2017,305,305,UHF42,Upper East Side,22,,FALSE
79,Climate and Health,692,2010-01-01,2014-12-31,other,2010-14,305,305,UHF42,Upper East Side,2.77,,FALSE
79,Climate and Health,692,2008-01-01,2012-12-31,other,2008-12,305,305,UHF42,Upper East Side,2.96,,FALSE
79,Climate and Health,692,2012-01-01,2016-12-31,other,2012-16,305,305,UHF42,Upper East Side,3.01,,FALSE
79,Climate and Health,688,2018-01-01,2018-12-31,year,2018,305,305,UHF42,Upper East Side,96.41391148,,FALSE
79,Climate and Health,386,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,305,305,UHF42,Upper East Side,25.88,,FALSE
79,Climate and Health,386,2020-06-01,2020-08-31,Summer Seasonal,Summer 2020,305,305,UHF42,Upper East Side,29.3,,FALSE
79,Climate and Health,506,2006-01-01,2006-12-31,year,2006,305,305,UHF42,Upper East Side,9.4,,FALSE
79,Climate and Health,506,2008-01-01,2008-12-31,year,2008,305,305,UHF42,Upper East Side,10.7,,FALSE
79,Climate and Health,506,2010-01-01,2010-12-31,year,2010,305,305,UHF42,Upper East Side,7.6,,FALSE
79,Climate and Health,536,2005-01-01,2005-12-31,year,2005,305,305,UHF42,Upper East Side,3.6,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,386,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,305,305,UHF42,Upper East Side,28.21,,FALSE
79,Climate and Health,386,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,305,305,UHF42,Upper East Side,26.32,,FALSE
79,Climate and Health,693,2012-01-01,2016-12-31,year,2012-2016,305,305,UHF42,Upper East Side,45.53,,FALSE
79,Climate and Health,693,2010-01-01,2014-12-31,other,2010-2014,305,305,UHF42,Upper East Side,41.88,,FALSE
79,Climate and Health,1196,2005-01-01,2005-12-31,year,2005,305,305,UHF42,Upper East Side,68.5,,FALSE
79,Climate and Health,1196,2010-01-01,2010-12-31,year,2010,305,305,UHF42,Upper East Side,65.1,,FALSE
79,Climate and Health,1196,2014-01-01,2014-12-31,year,2014,305,305,UHF42,Upper East Side,54.2,,FALSE
79,Climate and Health,692,2011-01-01,2015-12-31,other,2011-15,305,305,UHF42,Upper East Side,2.8,,FALSE
79,Climate and Health,692,2013-01-01,2017-12-31,year,2013-17,305,305,UHF42,Upper East Side,2.94,,FALSE
79,Climate and Health,88,2002-01-01,2002-12-31,year,2002,305,305,UHF42,Upper East Side,95,,FALSE
79,Climate and Health,88,2008-01-01,2008-12-31,year,2008,305,305,UHF42,Upper East Side,95,,FALSE
79,Climate and Health,506,2003-01-01,2003-12-31,year,2003,305,305,UHF42,Upper East Side,8.4,,FALSE
79,Climate and Health,506,2005-01-01,2005-12-31,year,2005,305,305,UHF42,Upper East Side,7.4,,FALSE
79,Climate and Health,536,2006-01-01,2006-12-31,year,2006,305,305,UHF42,Upper East Side,4.1,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,536,2008-01-01,2008-12-31,year,2008,305,305,UHF42,Upper East Side,3.2,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,536,2009-01-01,2009-12-31,year,2009,305,305,UHF42,Upper East Side,2.3,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,506,2011-01-01,2011-12-31,year,2011,305,305,UHF42,Upper East Side,12,,FALSE
79,Climate and Health,386,2009-06-01,2010-08-31,other,2-Year Summer Average 2009-2010,305,305,UHF42,Upper East Side,22.97,,FALSE
79,Climate and Health,536,2012-01-01,2012-12-31,year,2012,305,305,UHF42,Upper East Side,3.5,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,689,2008-01-01,2012-12-31,other,2008-2012,305,305,UHF42,Upper East Side,6.8,,FALSE
79,Climate and Health,687,2013-01-01,2013-12-31,year,2013,305,305,UHF42,Upper East Side,29.6,,FALSE
79,Climate and Health,506,2013-01-01,2013-12-31,year,2013,305,305,UHF42,Upper East Side,9.8,,FALSE
79,Climate and Health,706,2013-01-01,2013-12-31,year,2013,305,305,UHF42,Upper East Side,91.5,Estimate is based on small numbers so should be interpreted with caution.,FALSE
79,Climate and Health,536,2013-01-01,2013-12-31,year,2013,305,305,UHF42,Upper East Side,5.3,,FALSE
79,Climate and Health,386,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,305,305,UHF42,Upper East Side,27.52,,FALSE
79,Climate and Health,386,2015-06-01,2015-08-31,Summer Seasonal,Summer 2015,305,305,UHF42,Upper East Side,28.07,,FALSE
79,Climate and Health,506,2016-01-01,2016-12-31,year,2016,305,305,UHF42,Upper East Side,13.2,,FALSE
