SiteName,Operator,starttime,timeofday,Value
Cross_Bronx_Expy,nyccas,2024-05-01T02:00:00,02:00 AM,14.79
Cross_Bronx_Expy,nyccas,2024-05-01T03:00:00,03:00 AM,14.6
Cross_Bronx_Expy,nyccas,2024-05-01T04:00:00,04:00 AM,14.45
Cross_Bronx_Expy,nyccas,2024-05-01T05:00:00,05:00 AM,15.02
Cross_Bronx_Expy,nyccas,2024-05-01T06:00:00,06:00 AM,18.31
Cross_Bronx_Expy,nyccas,2024-05-01T07:00:00,07:00 AM,22.52
Cross_Bronx_Expy,nyccas,2024-05-01T08:00:00,08:00 AM,28.97
Cross_Bronx_Expy,nyccas,2024-05-01T09:00:00,09:00 AM,27.88
Cross_Bronx_Expy,nyccas,2024-05-01T10:00:00,10:00 AM,27.41
Cross_Bronx_Expy,nyccas,2024-05-01T11:00:00,11:00 AM,22.83
Cross_Bronx_Expy,nyccas,2024-05-01T12:00:00,12:00 PM,25.34
Cross_Bronx_Expy,nyccas,2024-05-01T13:00:00,01:00 PM,18.38
Cross_Bronx_Expy,nyccas,2024-05-01T14:00:00,02:00 PM,23.4
Cross_Bronx_Expy,nyccas,2024-05-01T15:00:00,03:00 PM,22.82
Cross_Bronx_Expy,nyccas,2024-05-01T16:00:00,04:00 PM,17.16
Cross_Bronx_Expy,nyccas,2024-05-01T17:00:00,05:00 PM,13.46
