Pollutant,Time,Season,Tertile,Source,Value
O3,2012,Summer,ALL,ALL,31.519
PM2.5,2012,ALL,Low,Boiler PM2.5 Emissions,8.842
PM2.5,2012,ALL,Medium,Boiler PM2.5 Emissions,9.521
PM2.5,2012,ALL,High,Boiler PM2.5 Emissions,11.468
PM2.5,2012,ALL,Low,Commercial Cooking,9.331
PM2.5,2012,ALL,Medium,Commercial Cooking,9.238
PM2.5,2012,ALL,High,Commercial Cooking,11.26
PM2.5,2012,ALL,Low,Traffic Density,9
PM2.5,2012,ALL,Medium,Traffic Density,9.255
PM2.5,2012,ALL,High,Traffic Density,11.563
PM2.5,2012,ALL,ALL,ALL,9.707
PM2.5,2012,Fall,Low,Boiler PM2.5 Emissions,7.986
PM2.5,2012,Fall,Medium,Boiler PM2.5 Emissions,8.444
PM2.5,2012,Fall,High,Boiler PM2.5 Emissions,10.18
PM2.5,2012,Fall,Low,Commercial Cooking,8.464
PM2.5,2012,Fall,Medium,Commercial Cooking,8.096
PM2.5,2012,Fall,High,Commercial Cooking,10.063
PM2.5,2012,Fall,Low,Traffic Density,7.992
PM2.5,2012,Fall,Medium,Traffic Density,8.185
PM2.5,2012,Fall,High,Traffic Density,10.446
PM2.5,2012,Fall,ALL,ALL,8.664
PM2.5,2012,Spring,Low,Boiler PM2.5 Emissions,8.132
PM2.5,2012,Spring,Medium,Boiler PM2.5 Emissions,9.126
PM2.5,2012,Spring,High,Boiler PM2.5 Emissions,10.87
PM2.5,2012,Spring,Low,Commercial Cooking,8.606
PM2.5,2012,Spring,Medium,Commercial Cooking,8.896
PM2.5,2012,Spring,High,Commercial Cooking,10.598
PM2.5,2012,Spring,Low,Traffic Density,8.2
PM2.5,2012,Spring,Medium,Traffic Density,8.964
PM2.5,2012,Spring,High,Traffic Density,10.969
PM2.5,2012,Spring,ALL,ALL,9.173
PM2.5,2012,Summer,Low,Boiler PM2.5 Emissions,10.54
PM2.5,2012,Summer,Medium,Boiler PM2.5 Emissions,10.779
PM2.5,2012,Summer,High,Boiler PM2.5 Emissions,12.396
PM2.5,2012,Summer,Low,Commercial Cooking,10.822
PM2.5,2012,Summer,Medium,Commercial Cooking,10.72
PM2.5,2012,Summer,High,Commercial Cooking,12.184
PM2.5,2012,Summer,Low,Traffic Density,10.537
PM2.5,2012,Summer,Medium,Traffic Density,10.849
PM2.5,2012,Summer,High,Traffic Density,12.349
PM2.5,2012,Summer,ALL,ALL,11.16
PM2.5,2012,Winter,Low,Boiler PM2.5 Emissions,8.879
PM2.5,2012,Winter,Medium,Boiler PM2.5 Emissions,9.859
PM2.5,2012,Winter,High,Boiler PM2.5 Emissions,11.599
PM2.5,2012,Winter,Low,Commercial Cooking,9.365
PM2.5,2012,Winter,Medium,Commercial Cooking,9.619
PM2.5,2012,Winter,High,Commercial Cooking,11.326
PM2.5,2012,Winter,Low,Traffic Density,9.206
PM2.5,2012,Winter,Medium,Traffic Density,9.451
PM2.5,2012,Winter,High,Traffic Density,11.683
PM2.5,2012,Winter,ALL,ALL,10.003
SO2,2012,ALL,ALL,ALL,2.813
SO2,2012,Winter,Low,Boilers Using Residual Oil,1.416
SO2,2012,Winter,Medium,Boilers Using Residual Oil,2.48
SO2,2012,Winter,High,Boilers Using Residual Oil,4.905
SO2,2012,Winter,Low,Night-Time Population Density,1.632
SO2,2012,Winter,Medium,Night-Time Population Density,2.482
SO2,2012,Winter,High,Night-Time Population Density,4.686
SO2,2012,Winter,ALL,ALL,2.813
BC,2011,ALL,Low,Industrial Areas,1.24
BC,2011,ALL,Medium,Industrial Areas,1.207
BC,2011,ALL,High,Industrial Areas,1.562
BC,2011,ALL,Low,Commercial Cooking,1.287
BC,2011,ALL,Medium,Commercial Cooking,1.167
BC,2011,ALL,High,Commercial Cooking,1.531
BC,2011,ALL,Low,Traffic Density,1.116
BC,2011,ALL,Medium,Traffic Density,1.208
BC,2011,ALL,High,Traffic Density,1.668
BC,2011,ALL,ALL,ALL,1.257
BC,2011,Fall,Low,Commercial Cooking,1.366
BC,2011,Fall,Medium,Commercial Cooking,1.232
BC,2011,Fall,High,Commercial Cooking,1.583
BC,2011,Fall,Low,Industrial Areas,1.268
BC,2011,Fall,Medium,Industrial Areas,1.288
BC,2011,Fall,High,Industrial Areas,1.619
BC,2011,Fall,Low,Traffic Density,1.175
BC,2011,Fall,Medium,Traffic Density,1.279
BC,2011,Fall,High,Traffic Density,1.721
BC,2011,Fall,ALL,ALL,1.302
BC,2011,Spring,Low,Commercial Cooking,1.058
BC,2011,Spring,Medium,Commercial Cooking,0.912
BC,2011,Spring,High,Commercial Cooking,1.32
BC,2011,Spring,Low,Industrial Areas,1.013
BC,2011,Spring,Medium,Industrial Areas,0.936
BC,2011,Spring,High,Industrial Areas,1.333
BC,2011,Spring,Low,Traffic Density,0.846
BC,2011,Spring,Medium,Traffic Density,1.003
BC,2011,Spring,High,Traffic Density,1.433
BC,2011,Spring,ALL,ALL,1.017
BC,2011,Summer,Low,Commercial Cooking,1.355
BC,2011,Summer,Medium,Commercial Cooking,1.243
BC,2011,Summer,High,Commercial Cooking,1.597
BC,2011,Summer,Low,Industrial Areas,1.3
BC,2011,Summer,Medium,Industrial Areas,1.238
BC,2011,Summer,High,Industrial Areas,1.651
BC,2011,Summer,Low,Traffic Density,1.202
BC,2011,Summer,Medium,Traffic Density,1.239
BC,2011,Summer,High,Traffic Density,1.748
BC,2011,Summer,ALL,ALL,1.334
BC,2011,Winter,Low,Commercial Cooking,1.398
BC,2011,Winter,Medium,Commercial Cooking,1.302
BC,2011,Winter,High,Commercial Cooking,1.538
BC,2011,Winter,Low,Industrial Areas,1.377
BC,2011,Winter,Medium,Industrial Areas,1.243
BC,2011,Winter,High,Industrial Areas,1.614
BC,2011,Winter,Low,Traffic Density,1.239
BC,2011,Winter,Medium,Traffic Density,1.309
BC,2011,Winter,High,Traffic Density,1.685
BC,2011,Winter,ALL,ALL,1.377
NO,2011,ALL,Low,Boiler Density,25.185
NO,2011,ALL,Medium,Boiler Density,34.518
NO,2011,ALL,High,Boiler Density,44.917
NO,2011,ALL,Low,Traffic NOx Emissions,25.066
NO,2011,ALL,Medium,Traffic NOx Emissions,27.677
NO,2011,ALL,High,Traffic NOx Emissions,51.746
NO,2011,ALL,ALL,ALL,32.189
NO,2011,Fall,Low,Boiler Density,31.479
NO,2011,Fall,Medium,Boiler Density,42.517
NO,2011,Fall,High,Boiler Density,53.495
NO,2011,Fall,Low,Traffic NOx Emissions,31.484
NO,2011,Fall,Medium,Traffic NOx Emissions,31.785
NO,2011,Fall,High,Traffic NOx Emissions,64.222
NO,2011,Fall,ALL,ALL,38.523
NO,2011,Spring,Low,Boiler Density,17.368
NO,2011,Spring,Medium,Boiler Density,27.264
NO,2011,Spring,High,Boiler Density,36.863
NO,2011,Spring,Low,Traffic NOx Emissions,19.114
NO,2011,Spring,Medium,Traffic NOx Emissions,19.317
NO,2011,Spring,High,Traffic NOx Emissions,43.065
NO,2011,Spring,ALL,ALL,24.549
NO,2011,Summer,Low,Boiler Density,13.066
NO,2011,Summer,Medium,Boiler Density,17.104
NO,2011,Summer,High,Boiler Density,26.997
NO,2011,Summer,Low,Traffic NOx Emissions,13.496
NO,2011,Summer,Medium,Traffic NOx Emissions,12.766
NO,2011,Summer,High,Traffic NOx Emissions,30.904
NO,2011,Summer,ALL,ALL,17.287
NO,2011,Winter,Low,Boiler Density,38.828
NO,2011,Winter,Medium,Boiler Density,51.186
NO,2011,Winter,High,Boiler Density,60.32
NO,2011,Winter,Low,Traffic NOx Emissions,40.534
NO,2011,Winter,Medium,Traffic NOx Emissions,43
NO,2011,Winter,High,Traffic NOx Emissions,66.801
NO,2011,Winter,ALL,ALL,48.398
NO2,2011,ALL,Low,Building Density,22.533
NO2,2011,ALL,Medium,Building Density,25.598
NO2,2011,ALL,High,Building Density,33.666
NO2,2011,ALL,Low,Traffic Density,23.388
NO2,2011,ALL,Medium,Traffic Density,24.704
NO2,2011,ALL,High,Traffic Density,33.235
NO2,2011,ALL,ALL,ALL,26.065
NO2,2011,Fall,Low,Building Density,23.805
NO2,2011,Fall,Medium,Building Density,26.221
NO2,2011,Fall,High,Building Density,34.583
NO2,2011,Fall,Low,Traffic Density,24.982
NO2,2011,Fall,Medium,Traffic Density,25.512
NO2,2011,Fall,High,Traffic Density,34.114
NO2,2011,Fall,ALL,ALL,26.593
NO2,2011,Spring,Low,Building Density,19.596
NO2,2011,Spring,Medium,Building Density,23.571
NO2,2011,Spring,High,Building Density,31.548
NO2,2011,Spring,Low,Traffic Density,21.909
NO2,2011,Spring,Medium,Traffic Density,21.414
NO2,2011,Spring,High,Traffic Density,31.392
NO2,2011,Spring,ALL,ALL,23.873
NO2,2011,Summer,Low,Building Density,18.494
NO2,2011,Summer,Medium,Building Density,21.032
NO2,2011,Summer,High,Building Density,30.765
NO2,2011,Summer,Low,Traffic Density,19.687
NO2,2011,Summer,Medium,Traffic Density,19.687
NO2,2011,Summer,High,Traffic Density,30.915
NO2,2011,Summer,ALL,ALL,22.048
NO2,2011,Winter,Low,Building Density,28.236
NO2,2011,Winter,Medium,Building Density,31.704
NO2,2011,Winter,High,Building Density,37.174
NO2,2011,Winter,Low,Traffic Density,29.774
NO2,2011,Winter,Medium,Traffic Density,29.668
NO2,2011,Winter,High,Traffic Density,37.673
NO2,2011,Winter,ALL,ALL,31.748
O3,2011,ALL,Low,Traffic Density,34.367
O3,2011,ALL,Medium,Traffic Density,32.314
O3,2011,ALL,High,Traffic Density,27.386
O3,2011,ALL,ALL,ALL,31.601
O3,2011,Summer,Low,Traffic Density,34.367
O3,2011,Summer,Medium,Traffic Density,32.314
O3,2011,Summer,High,Traffic Density,27.219
O3,2011,Summer,ALL,ALL,31.601
PM2.5,2011,ALL,Low,Boiler PM2.5 Emissions,10.465
PM2.5,2011,ALL,Medium,Boiler PM2.5 Emissions,11.198
PM2.5,2011,ALL,High,Boiler PM2.5 Emissions,12.91
PM2.5,2011,ALL,Low,Commercial Cooking,10.977
PM2.5,2011,ALL,Medium,Commercial Cooking,10.946
PM2.5,2011,ALL,High,Commercial Cooking,12.649
PM2.5,2011,ALL,Low,Traffic Density,10.815
PM2.5,2011,ALL,Medium,Traffic Density,10.627
PM2.5,2011,ALL,High,Traffic Density,13.141
PM2.5,2011,ALL,ALL,ALL,11.212
PM2.5,2011,Fall,Low,Boiler PM2.5 Emissions,8.63
PM2.5,2011,Fall,Medium,Boiler PM2.5 Emissions,9.419
PM2.5,2011,Fall,High,Boiler PM2.5 Emissions,11.207
PM2.5,2011,Fall,Low,Commercial Cooking,9.015
PM2.5,2011,Fall,Medium,Commercial Cooking,9.198
PM2.5,2011,Fall,High,Commercial Cooking,11.034
PM2.5,2011,Fall,Low,Traffic Density,8.957
PM2.5,2011,Fall,Medium,Traffic Density,9.132
PM2.5,2011,Fall,High,Traffic Density,11.167
PM2.5,2011,Fall,ALL,ALL,9.461
PM2.5,2011,Spring,Low,Boiler PM2.5 Emissions,8.129
PM2.5,2011,Spring,Medium,Boiler PM2.5 Emissions,9.042
PM2.5,2011,Spring,High,Boiler PM2.5 Emissions,10.901
PM2.5,2011,Spring,Low,Commercial Cooking,8.662
PM2.5,2011,Spring,Medium,Commercial Cooking,8.942
PM2.5,2011,Spring,High,Commercial Cooking,10.453
PM2.5,2011,Spring,Low,Traffic Density,8.518
PM2.5,2011,Spring,Medium,Traffic Density,8.565
PM2.5,2011,Spring,High,Traffic Density,10.988
PM2.5,2011,Spring,ALL,ALL,9.033
PM2.5,2011,Summer,Low,Boiler PM2.5 Emissions,12.351
PM2.5,2011,Summer,Medium,Boiler PM2.5 Emissions,12.637
PM2.5,2011,Summer,High,Boiler PM2.5 Emissions,13.879
PM2.5,2011,Summer,Low,Commercial Cooking,12.516
PM2.5,2011,Summer,Medium,Commercial Cooking,12.463
PM2.5,2011,Summer,High,Commercial Cooking,13.891
PM2.5,2011,Summer,Low,Traffic Density,12.53
PM2.5,2011,Summer,Medium,Traffic Density,12.258
PM2.5,2011,Summer,High,Traffic Density,14.08
PM2.5,2011,Summer,ALL,ALL,12.725
PM2.5,2011,Winter,Low,Boiler PM2.5 Emissions,12.751
PM2.5,2011,Winter,Medium,Boiler PM2.5 Emissions,13.693
PM2.5,2011,Winter,High,Boiler PM2.5 Emissions,15.392
PM2.5,2011,Winter,Low,Commercial Cooking,13.568
PM2.5,2011,Winter,Medium,Commercial Cooking,13.326
PM2.5,2011,Winter,High,Commercial Cooking,14.955
PM2.5,2011,Winter,Low,Traffic Density,12.964
PM2.5,2011,Winter,Medium,Traffic Density,12.806
PM2.5,2011,Winter,High,Traffic Density,16.066
PM2.5,2011,Winter,ALL,ALL,13.629
SO2,2011,ALL,ALL,ALL,4.673
SO2,2011,Winter,Low,Boilers Using Residual Oil,3.084
SO2,2011,Winter,Medium,Boilers Using Residual Oil,4.232
SO2,2011,Winter,High,Boilers Using Residual Oil,7.156
SO2,2011,Winter,Low,Night-Time Population Density,3.225
SO2,2011,Winter,Medium,Night-Time Population Density,4.207
SO2,2011,Winter,High,Night-Time Population Density,7.039
SO2,2011,Winter,ALL,ALL,4.673
BC,2010,ALL,Low,Industrial Areas,1.185
BC,2010,ALL,Medium,Industrial Areas,1.178
BC,2010,ALL,High,Industrial Areas,1.527
BC,2010,ALL,Low,Commercial Cooking,1.251
BC,2010,ALL,Medium,Commercial Cooking,1.097
BC,2010,ALL,High,Commercial Cooking,1.517
BC,2010,ALL,Low,Traffic Density,1.082
BC,2010,ALL,Medium,Traffic Density,1.14
BC,2010,ALL,High,Traffic Density,1.65
BC,2010,ALL,ALL,ALL,1.203
BC,2010,Fall,Low,Commercial Cooking,1.146
BC,2010,Fall,Medium,Commercial Cooking,0.983
BC,2010,Fall,High,Commercial Cooking,1.387
BC,2010,Fall,Low,Industrial Areas,1.075
BC,2010,Fall,Medium,Industrial Areas,1.033
BC,2010,Fall,High,Industrial Areas,1.4
BC,2010,Fall,Low,Traffic Density,0.978
BC,2010,Fall,Medium,Traffic Density,1.046
BC,2010,Fall,High,Traffic Density,1.484
BC,2010,Fall,ALL,ALL,1.083
BC,2010,Spring,Low,Commercial Cooking,1.323
BC,2010,Spring,Medium,Commercial Cooking,1.136
BC,2010,Spring,High,Commercial Cooking,1.565
BC,2010,Spring,Low,Industrial Areas,1.232
BC,2010,Spring,Medium,Industrial Areas,1.155
BC,2010,Spring,High,Industrial Areas,1.628
BC,2010,Spring,Low,Traffic Density,1.125
BC,2010,Spring,Medium,Traffic Density,1.197
BC,2010,Spring,High,Traffic Density,1.692
BC,2010,Spring,ALL,ALL,1.248
BC,2010,Summer,Low,Commercial Cooking,1.426
BC,2010,Summer,Medium,Commercial Cooking,1.187
BC,2010,Summer,High,Commercial Cooking,1.554
BC,2010,Summer,Low,Industrial Areas,1.233
BC,2010,Summer,Medium,Industrial Areas,1.222
BC,2010,Summer,High,Industrial Areas,1.7
BC,2010,Summer,Low,Traffic Density,1.174
BC,2010,Summer,Medium,Traffic Density,1.21
BC,2010,Summer,High,Traffic Density,1.771
BC,2010,Summer,ALL,ALL,1.291
BC,2010,Winter,Low,Commercial Cooking,1.173
BC,2010,Winter,Medium,Commercial Cooking,1.083
BC,2010,Winter,High,Commercial Cooking,1.432
BC,2010,Winter,Low,Industrial Areas,1.199
BC,2010,Winter,Medium,Industrial Areas,1.167
BC,2010,Winter,High,Industrial Areas,1.317
BC,2010,Winter,Low,Traffic Density,1.052
BC,2010,Winter,Medium,Traffic Density,1.107
BC,2010,Winter,High,Traffic Density,1.524
BC,2010,Winter,ALL,ALL,1.188
NO,2010,ALL,Low,Boiler Density,22.41
NO,2010,ALL,Medium,Boiler Density,30.118
NO,2010,ALL,High,Boiler Density,40.307
NO,2010,ALL,Low,Traffic NOx Emissions,22.558
NO,2010,ALL,Medium,Traffic NOx Emissions,25.142
NO,2010,ALL,High,Traffic NOx Emissions,45.005
NO,2010,ALL,ALL,ALL,27.831
NO,2010,Fall,Low,Boiler Density,26.069
NO,2010,Fall,Medium,Boiler Density,34.26
NO,2010,Fall,High,Boiler Density,48.429
NO,2010,Fall,Low,Traffic NOx Emissions,28.609
NO,2010,Fall,Medium,Traffic NOx Emissions,28.291
NO,2010,Fall,High,Traffic NOx Emissions,51.859
NO,2010,Fall,ALL,ALL,32.649
NO,2010,Spring,Low,Boiler Density,24.294
NO,2010,Spring,Medium,Boiler Density,32.824
NO,2010,Spring,High,Boiler Density,42.125
NO,2010,Spring,Low,Traffic NOx Emissions,25.739
NO,2010,Spring,Medium,Traffic NOx Emissions,25.085
NO,2010,Spring,High,Traffic NOx Emissions,48.419
NO,2010,Spring,ALL,ALL,29.155
NO,2010,Summer,Low,Boiler Density,12.071
NO,2010,Summer,Medium,Boiler Density,17.183
NO,2010,Summer,High,Boiler Density,22.955
NO,2010,Summer,Low,Traffic NOx Emissions,11.247
NO,2010,Summer,Medium,Traffic NOx Emissions,11.552
NO,2010,Summer,High,Traffic NOx Emissions,29.411
NO,2010,Summer,ALL,ALL,14.893
NO,2010,Winter,Low,Boiler Density,27.205
NO,2010,Winter,Medium,Boiler Density,36.205
NO,2010,Winter,High,Boiler Density,49.31
NO,2010,Winter,Low,Traffic NOx Emissions,30.147
NO,2010,Winter,Medium,Traffic NOx Emissions,30.648
NO,2010,Winter,High,Traffic NOx Emissions,51.925
NO,2010,Winter,ALL,ALL,34.628
NO2,2010,ALL,Low,Building Density,22.176
NO2,2010,ALL,Medium,Building Density,24.973
NO2,2010,ALL,High,Building Density,33.643
NO2,2010,ALL,Low,Traffic Density,22.894
NO2,2010,ALL,Medium,Traffic Density,24.518
NO2,2010,ALL,High,Traffic Density,32.865
NO2,2010,ALL,ALL,ALL,25.261
NO2,2010,Fall,Low,Building Density,20.715
NO2,2010,Fall,Medium,Building Density,23.183
NO2,2010,Fall,High,Building Density,31.113
NO2,2010,Fall,Low,Traffic Density,22.017
NO2,2010,Fall,Medium,Traffic Density,22.678
NO2,2010,Fall,High,Traffic Density,30.316
NO2,2010,Fall,ALL,ALL,23.567
NO2,2010,Spring,Low,Building Density,24.18
NO2,2010,Spring,Medium,Building Density,27.462
NO2,2010,Spring,High,Building Density,36.841
NO2,2010,Spring,Low,Traffic Density,26.312
NO2,2010,Spring,Medium,Traffic Density,25.629
NO2,2010,Spring,High,Traffic Density,36.542
NO2,2010,Spring,ALL,ALL,27.595
NO2,2010,Summer,Low,Building Density,18.998
NO2,2010,Summer,Medium,Building Density,22.49
NO2,2010,Summer,High,Building Density,31.03
NO2,2010,Summer,Low,Traffic Density,19.766
NO2,2010,Summer,Medium,Traffic Density,20.138
NO2,2010,Summer,High,Traffic Density,32.612
NO2,2010,Summer,ALL,ALL,22.075
NO2,2010,Winter,Low,Building Density,24.813
NO2,2010,Winter,Medium,Building Density,27.467
NO2,2010,Winter,High,Building Density,34.499
NO2,2010,Winter,Low,Traffic Density,27.073
NO2,2010,Winter,Medium,Traffic Density,26.361
NO2,2010,Winter,High,Traffic Density,33.344
NO2,2010,Winter,ALL,ALL,27.805
O3,2010,ALL,Low,Traffic Density,34.452
O3,2010,ALL,Medium,Traffic Density,32.531
O3,2010,ALL,High,Traffic Density,27.129
O3,2010,ALL,ALL,ALL,31.902
O3,2010,Summer,Low,Traffic Density,34.452
O3,2010,Summer,Medium,Traffic Density,32.531
O3,2010,Summer,High,Traffic Density,27.114
O3,2010,Summer,ALL,ALL,31.902
PM2.5,2010,ALL,Low,Boiler PM2.5 Emissions,9.893
PM2.5,2010,ALL,Medium,Boiler PM2.5 Emissions,10.479
PM2.5,2010,ALL,High,Boiler PM2.5 Emissions,12.542
PM2.5,2010,ALL,Low,Commercial Cooking,10.353
PM2.5,2010,ALL,Medium,Commercial Cooking,10.119
PM2.5,2010,ALL,High,Commercial Cooking,12.429
PM2.5,2010,ALL,Low,Traffic Density,9.927
PM2.5,2010,ALL,Medium,Traffic Density,10.203
PM2.5,2010,ALL,High,Traffic Density,12.77
PM2.5,2010,ALL,ALL,ALL,10.618
PM2.5,2010,Fall,Low,Boiler PM2.5 Emissions,7.55
PM2.5,2010,Fall,Medium,Boiler PM2.5 Emissions,7.772
PM2.5,2010,Fall,High,Boiler PM2.5 Emissions,10.026
PM2.5,2010,Fall,Low,Commercial Cooking,7.863
PM2.5,2010,Fall,Medium,Commercial Cooking,7.609
PM2.5,2010,Fall,High,Commercial Cooking,9.888
PM2.5,2010,Fall,Low,Traffic Density,7.354
PM2.5,2010,Fall,Medium,Traffic Density,7.859
PM2.5,2010,Fall,High,Traffic Density,10.135
PM2.5,2010,Fall,ALL,ALL,8.066
PM2.5,2010,Spring,Low,Boiler PM2.5 Emissions,9.634
PM2.5,2010,Spring,Medium,Boiler PM2.5 Emissions,10.537
PM2.5,2010,Spring,High,Boiler PM2.5 Emissions,12.428
PM2.5,2010,Spring,Low,Commercial Cooking,10.202
PM2.5,2010,Spring,Medium,Commercial Cooking,9.992
PM2.5,2010,Spring,High,Commercial Cooking,12.416
PM2.5,2010,Spring,Low,Traffic Density,9.62
PM2.5,2010,Spring,Medium,Traffic Density,10.337
PM2.5,2010,Spring,High,Traffic Density,12.643
PM2.5,2010,Spring,ALL,ALL,10.5
PM2.5,2010,Summer,Low,Boiler PM2.5 Emissions,12.483
PM2.5,2010,Summer,Medium,Boiler PM2.5 Emissions,12.969
PM2.5,2010,Summer,High,Boiler PM2.5 Emissions,14.531
PM2.5,2010,Summer,Low,Commercial Cooking,13.038
PM2.5,2010,Summer,Medium,Commercial Cooking,12.6
PM2.5,2010,Summer,High,Commercial Cooking,14.367
PM2.5,2010,Summer,Low,Traffic Density,12.559
PM2.5,2010,Summer,Medium,Traffic Density,12.451
PM2.5,2010,Summer,High,Traffic Density,14.973
PM2.5,2010,Summer,ALL,ALL,12.998
PM2.5,2010,Winter,Low,Boiler PM2.5 Emissions,9.904
PM2.5,2010,Winter,Medium,Boiler PM2.5 Emissions,10.638
PM2.5,2010,Winter,High,Boiler PM2.5 Emissions,12.707
PM2.5,2010,Winter,Low,Commercial Cooking,10.362
PM2.5,2010,Winter,Medium,Commercial Cooking,10.318
PM2.5,2010,Winter,High,Commercial Cooking,12.571
PM2.5,2010,Winter,Low,Traffic Density,9.836
PM2.5,2010,Winter,Medium,Traffic Density,10.559
PM2.5,2010,Winter,High,Traffic Density,12.854
PM2.5,2010,Winter,ALL,ALL,10.908
SO2,2010,ALL,ALL,ALL,3.881
SO2,2010,Winter,Low,Boilers Using Residual Oil,2.508
SO2,2010,Winter,Medium,Boilers Using Residual Oil,3.677
SO2,2010,Winter,High,Boilers Using Residual Oil,6.1
SO2,2010,Winter,Low,Night-Time Population Density,2.676
SO2,2010,Winter,Medium,Night-Time Population Density,3.314
SO2,2010,Winter,High,Night-Time Population Density,6.295
SO2,2010,Winter,ALL,ALL,3.881
BC,2009,ALL,Low,Industrial Areas,1.242
BC,2009,ALL,Medium,Industrial Areas,1.225
BC,2009,ALL,High,Industrial Areas,1.616
BC,2009,ALL,Low,Commercial Cooking,1.29
BC,2009,ALL,Medium,Commercial Cooking,1.172
BC,2009,ALL,High,Commercial Cooking,1.595
BC,2009,ALL,Low,Traffic Density,1.152
BC,2009,ALL,Medium,Traffic Density,1.176
BC,2009,ALL,High,Traffic Density,1.736
BC,2009,ALL,ALL,ALL,1.253
BC,2009,Fall,Low,Commercial Cooking,1.323
BC,2009,Fall,Medium,Commercial Cooking,1.152
BC,2009,Fall,High,Commercial Cooking,1.593
BC,2009,Fall,Low,Industrial Areas,1.278
BC,2009,Fall,Medium,Industrial Areas,1.155
BC,2009,Fall,High,Industrial Areas,1.627
BC,2009,Fall,Low,Traffic Density,1.162
BC,2009,Fall,Medium,Traffic Density,1.145
BC,2009,Fall,High,Traffic Density,1.753
BC,2009,Fall,ALL,ALL,1.258
BC,2009,Spring,Low,Commercial Cooking,1.157
BC,2009,Spring,Medium,Commercial Cooking,1.064
BC,2009,Spring,High,Commercial Cooking,1.448
BC,2009,Spring,Low,Industrial Areas,1.105
BC,2009,Spring,Medium,Industrial Areas,1.07
BC,2009,Spring,High,Industrial Areas,1.49
BC,2009,Spring,Low,Traffic Density,1.003
BC,2009,Spring,Medium,Traffic Density,1.113
BC,2009,Spring,High,Traffic Density,1.549
BC,2009,Spring,ALL,ALL,1.129
BC,2009,Summer,Low,Commercial Cooking,1.402
BC,2009,Summer,Medium,Commercial Cooking,1.158
BC,2009,Summer,High,Commercial Cooking,1.639
BC,2009,Summer,Low,Industrial Areas,1.239
BC,2009,Summer,Medium,Industrial Areas,1.171
BC,2009,Summer,High,Industrial Areas,1.777
BC,2009,Summer,Low,Traffic Density,1.152
BC,2009,Summer,Medium,Traffic Density,1.198
BC,2009,Summer,High,Traffic Density,1.836
BC,2009,Summer,ALL,ALL,1.293
BC,2009,Winter,Low,Commercial Cooking,1.341
BC,2009,Winter,Medium,Commercial Cooking,1.3
BC,2009,Winter,High,Commercial Cooking,1.543
BC,2009,Winter,Low,Industrial Areas,1.347
BC,2009,Winter,Medium,Industrial Areas,1.272
BC,2009,Winter,High,Industrial Areas,1.564
BC,2009,Winter,Low,Traffic Density,1.291
BC,2009,Winter,Medium,Traffic Density,1.246
BC,2009,Winter,High,Traffic Density,1.646
BC,2009,Winter,ALL,ALL,1.334
NO,2009,ALL,Low,Boiler Density,25.576
NO,2009,ALL,Medium,Boiler Density,32.682
NO,2009,ALL,High,Boiler Density,48.714
NO,2009,ALL,Low,Traffic NOx Emissions,26.001
NO,2009,ALL,Medium,Traffic NOx Emissions,27.574
NO,2009,ALL,High,Traffic NOx Emissions,53.318
NO,2009,ALL,ALL,ALL,31.544
NO,2009,Fall,Low,Boiler Density,28.948
NO,2009,Fall,Medium,Boiler Density,34.497
NO,2009,Fall,High,Boiler Density,50.544
NO,2009,Fall,Low,Traffic NOx Emissions,30.433
NO,2009,Fall,Medium,Traffic NOx Emissions,28.039
NO,2009,Fall,High,Traffic NOx Emissions,55.517
NO,2009,Fall,ALL,ALL,34.644
NO,2009,Spring,Low,Boiler Density,22.486
NO,2009,Spring,Medium,Boiler Density,30.345
NO,2009,Spring,High,Boiler Density,48.045
NO,2009,Spring,Low,Traffic NOx Emissions,24.171
NO,2009,Spring,Medium,Traffic NOx Emissions,23.604
NO,2009,Spring,High,Traffic NOx Emissions,53.101
NO,2009,Spring,ALL,ALL,28.655
NO,2009,Summer,Low,Boiler Density,15.847
NO,2009,Summer,Medium,Boiler Density,22.05
NO,2009,Summer,High,Boiler Density,35.677
NO,2009,Summer,Low,Traffic NOx Emissions,16.1
NO,2009,Summer,Medium,Traffic NOx Emissions,16.553
NO,2009,Summer,High,Traffic NOx Emissions,40.921
NO,2009,Summer,ALL,ALL,20.423
NO,2009,Winter,Low,Boiler Density,35.022
NO,2009,Winter,Medium,Boiler Density,43.834
NO,2009,Winter,High,Boiler Density,62.707
NO,2009,Winter,Low,Traffic NOx Emissions,39.224
NO,2009,Winter,Medium,Traffic NOx Emissions,36.493
NO,2009,Winter,High,Traffic NOx Emissions,65.846
NO,2009,Winter,ALL,ALL,42.381
NO2,2009,ALL,Low,Building Density,24.193
NO2,2009,ALL,Medium,Building Density,27.178
NO2,2009,ALL,High,Building Density,37.527
NO2,2009,ALL,Low,Traffic Density,25.112
NO2,2009,ALL,Medium,Traffic Density,26.417
NO2,2009,ALL,High,Traffic Density,36.787
NO2,2009,ALL,ALL,ALL,27.329
NO2,2009,Fall,Low,Building Density,22.954
NO2,2009,Fall,Medium,Building Density,24.772
NO2,2009,Fall,High,Building Density,32.858
NO2,2009,Fall,Low,Traffic Density,24.149
NO2,2009,Fall,Medium,Traffic Density,23.471
NO2,2009,Fall,High,Traffic Density,32.964
NO2,2009,Fall,ALL,ALL,24.991
